purchase_id,sales_person_id,country_id,product_id,purchase_date,amount,boxes_shipped
P000002329,3,4,12,2024-04-04,12314.13,129
P000002330,9,5,19,2024-12-04,9876.86,106
P000002331,19,4,3,2024-02-08,2043.06,121
P000002332,3,4,13,2024-06-28,8728.8,272
P000002333,25,3,11,2024-05-07,4906.57,128
P000002334,8,4,9,2024-07-06,2278.06,49
P000002335,7,4,20,2024-01-18,1108.18,27
P000002336,7,3,7,2024-04-01,14957.65,206
P000002337,18,3,4,2024-01-31,3020.67,19
P000002338,21,2,6,2024-03-14,3677.47,152
P000002339,22,3,2,2024-04-29,6999.62,500
P000002340,5,2,20,2024-07-02,10901.65,116
P000002341,17,1,17,2024-03-31,2586.62,172
P000002342,12,2,8,2024-03-16,5077.5,81
P000002343,11,1,11,2024-01-25,8360.11,203
P000002344,2,2,7,2024-06-20,3566.77,426
P000002345,3,1,5,2024-03-29,9186.69,173
P000002346,15,3,16,2024-12-07,917.35,140
P000002347,1,6,20,2024-11-07,6199.12,132
P000002348,11,6,20,2024-01-19,3368.63,180
P000002349,20,5,3,2024-05-04,10527.23,82
P000002350,1,6,14,2024-02-21,7927.57,12
P000002351,8,4,8,2024-05-20,14493.5,15
P000002352,10,3,14,2024-07-29,3112.2,107
P000002353,9,5,12,2024-01-28,9617.64,44
P000002354,12,1,8,2024-07-19,4198.08,107
P000002355,10,4,13,2024-04-13,10927.22,11
P000002356,14,2,18,2024-11-02,10759.18,20
P000002357,14,4,14,2024-02-03,6250.42,111
P000002358,25,3,22,2024-02-03,1103.54,195
P000002359,2,5,4,2024-07-28,13435.98,6
P000002360,21,2,5,2024-07-01,1855.03,563
P000002361,7,1,22,2024-12-04,5799.09,169
P000002362,2,6,6,2024-06-27,3631.78,71
P000002363,1,3,1,2024-01-14,5461.43,456
P000002364,11,1,7,2024-07-02,5315.95,389
P000002365,1,3,16,2024-03-23,16059.94,28
P000002366,12,2,18,2024-10-01,7803.84,157
P000002367,5,1,9,2024-03-17,10751.19,44
P000002368,3,5,21,2024-01-21,12156.54,54
P000002369,9,3,22,2024-04-07,9402.26,401
P000002370,17,6,18,2024-04-07,3653.39,185
P000002371,24,5,13,2024-10-08,320.11,201
P000002372,18,3,1,2024-01-04,7618.91,12
P000002373,3,2,19,2024-02-22,2843.9,158
P000002374,22,1,22,2024-03-01,11946.4,192
P000002375,11,2,10,2024-05-31,5055.05,241
P000002376,24,1,4,2024-03-01,10378.36,301
P000002377,16,4,8,2024-01-27,595.16,461
P000002378,9,1,1,2024-01-28,639.95,71
P000002379,15,3,17,2024-06-28,3717.35,322
P000002380,16,1,9,2024-02-03,5057.1,41
P000002381,19,3,5,2024-05-27,3729.83,27
P000002382,18,5,6,2024-06-30,13786.87,85
P000002383,9,6,18,2024-07-06,2206.28,79
P000002384,17,5,2,2024-12-05,4672.25,103
P000002385,9,4,19,2024-07-29,7667.99,69
P000002386,18,1,22,2024-03-08,8338.51,270
P000002387,9,2,7,2024-08-18,7548.62,153
P000002388,2,4,20,2024-06-14,3608.83,46
P000002389,13,1,22,2024-06-30,7108.96,80
P000002390,22,4,15,2024-06-13,1293.02,201
P000002391,25,1,16,2024-04-27,15365.78,57
P000002392,4,3,22,2024-07-27,3766.49,33
P000002393,10,6,3,2024-04-20,1664.68,465
P000002394,8,2,21,2024-04-01,8972.79,134
P000002395,25,3,15,2024-02-21,10576.55,96
P000002396,11,3,22,2024-05-01,8857.15,50
P000002397,13,2,10,2024-07-15,6756.17,45
P000002398,7,3,9,2024-05-25,5532.85,63
P000002399,11,6,11,2024-04-20,3713.66,352
P000002400,3,5,4,2024-02-06,906.85,246
P000002401,12,1,20,2024-05-13,22558.88,84
P000002402,13,4,7,2024-03-08,1517.05,147
P000002403,13,3,14,2024-05-25,770.45,389
P000002404,2,1,19,2024-03-16,7623.35,80
P000002405,4,3,16,2024-04-07,3418.05,117
P000002406,1,2,1,2024-05-07,4055.71,137
P000002407,23,5,5,2024-03-15,5432.84,450
P000002408,9,1,19,2024-08-22,6016.8,71
P000002409,25,3,2,2024-12-01,3609.76,122
P000002410,12,1,7,2024-10-06,302.25,154
P000002411,17,3,18,2024-03-25,6062.87,290
P000002412,8,2,6,2024-07-27,3589.91,106
P000002413,16,1,8,2024-04-15,16457.28,442
P000002414,14,2,16,2024-06-27,4813.53,19
P000002415,1,1,2,2024-04-14,5819.17,270
P000002416,16,3,13,2024-03-15,7824.91,100
P000002417,23,5,11,2024-03-18,9446.67,193
P000002418,7,2,11,2024-04-29,1447.58,67
P000002419,10,4,22,2024-02-25,3356.27,238
P000002420,16,5,14,2024-02-03,1031.25,55
P000002421,2,3,14,2024-06-20,9471.51,95
P000002422,13,6,22,2024-07-15,10573.29,179
P000002423,24,3,1,2024-12-05,3321.9,247
P000002424,10,4,17,2024-01-07,5318,281
P000002425,16,5,3,2024-08-08,415.67,59
P000002426,23,3,1,2024-07-25,8295.88,6
P000002427,19,1,10,2024-05-18,3857.25,54
P000002428,22,2,18,2024-07-15,14102.83,291
P000002429,15,2,2,2024-05-07,2453.44,43
P000002430,10,5,13,2024-04-07,5910.67,100
P000002431,24,1,2,2024-06-20,1515.42,230
P000002432,6,3,6,2024-01-25,4498.05,464
P000002433,17,4,21,2024-01-07,8755.31,38
P000002434,3,5,1,2024-04-13,2651.48,60
P000002435,13,1,20,2024-04-05,5119.35,77
P000002436,13,3,7,2024-04-08,3360.74,119
P000002437,13,2,2,2024-01-06,495.65,146
P000002438,1,1,9,2024-04-22,5108.85,187
P000002439,17,5,1,2024-03-08,77.1,26
P000002440,25,5,16,2024-10-06,1860.29,71
P000002441,6,1,13,2024-06-27,7917.76,50
P000002442,12,3,20,2024-03-01,4059.92,179
P000002443,12,2,5,2024-11-07,2816.85,188
P000002444,25,4,14,2024-08-17,5306.48,128
P000002445,8,5,12,2024-01-18,2756.63,66
P000002446,25,2,17,2024-08-03,17903.7,107
P000002447,10,3,16,2024-07-03,15825.08,284
P000002448,16,2,2,2024-09-05,7745.33,164
P000002449,9,4,3,2024-05-23,2214.91,161
P000002450,23,1,8,2024-04-15,190.24,156
P000002451,3,3,10,2024-07-27,2960,141
P000002452,12,6,9,2024-08-22,2937.62,389
P000002453,25,5,2,2024-11-05,4778.36,124
P000002454,23,2,17,2024-01-26,5401.01,41
P000002455,9,5,1,2024-04-14,15372.94,124
P000002456,18,4,15,2024-05-04,7121.02,433
P000002457,12,4,20,2024-06-14,9057.64,56
P000002458,7,6,6,2024-04-13,5439.43,125
P000002459,13,3,22,2024-06-27,2659.78,178
P000002460,24,3,11,2024-01-26,7897.59,3
P000002461,9,1,22,2024-05-07,1959.22,70
P000002462,13,6,7,2024-11-01,15305.32,91
P000002463,21,5,22,2024-07-03,11257.11,21
P000002464,17,6,1,2024-04-03,9207.09,109
P000002465,11,6,17,2024-07-15,2769.94,302
P000002466,17,1,18,2024-11-05,7477.56,85
P000002467,11,5,14,2024-01-27,5231.54,8
P000002468,11,2,16,2024-06-27,3745.21,161
P000002469,25,2,20,2024-03-08,8503.93,19
P000002470,19,4,15,2024-08-19,12524.3,251
P000002471,19,3,12,2024-06-15,472.27,101
P000002472,18,1,18,2024-07-02,9771.87,158
P000002473,11,3,6,2024-08-07,8130.06,140
P000002474,18,2,14,2024-04-21,1624.06,96
P000002475,25,1,15,2024-08-04,2984.4,214
P000002476,16,3,1,2024-08-19,15593.5,56
P000002477,4,2,12,2024-04-05,3387.76,60
P000002478,10,5,3,2024-11-05,2847.18,115
P000002479,10,5,11,2024-03-22,7511.77,49
P000002480,18,6,21,2024-10-08,2711.58,216
P000002481,18,5,12,2024-04-05,1673.44,314
P000002482,21,5,4,2024-08-18,8853.16,261
P000002483,24,6,19,2024-03-08,4722.39,258
P000002484,12,4,14,2024-01-14,8408.12,318
P000002485,23,3,9,2024-08-04,2442.36,78
P000002486,21,1,16,2024-01-08,4010.08,3
P000002487,18,6,11,2024-03-15,492.21,45
P000002488,11,2,15,2024-07-15,11650.88,192
P000002489,9,4,6,2024-01-13,6426.04,132
P000002490,10,3,3,2024-08-26,2665.28,54
P000002491,25,6,11,2024-10-01,2048.58,170
P000002492,3,3,22,2024-11-05,6267.19,83
P000002493,13,4,3,2024-08-30,12886.26,21
P000002494,17,5,8,2024-07-21,6143.64,117
P000002495,10,3,6,2024-01-08,8273.83,130
P000002496,7,6,3,2024-02-17,12163.59,264
P000002497,7,3,10,2024-07-27,7192.41,159
P000002498,24,5,16,2024-02-23,1452.94,112
P000002499,8,3,1,2024-03-22,3375.83,41
P000002500,18,2,4,2024-06-23,8328.8,327
P000002501,15,1,22,2024-01-02,1634.54,70
P000002502,21,3,5,2024-02-03,8265.41,298
P000002503,3,1,12,2024-06-04,1448.1,92
P000002504,6,3,19,2024-03-17,709.53,77
P000002505,15,1,12,2024-06-24,12197.19,135
P000002506,9,6,1,2024-07-19,10917.59,302
P000002507,15,5,21,2024-11-07,1679.89,287
P000002508,7,2,6,2024-01-13,2303.17,225
P000002509,5,4,20,2024-07-07,9261.26,65
P000002510,4,2,3,2024-05-25,5252.8,415
P000002511,12,2,12,2024-04-13,5385.55,161
P000002512,20,4,1,2024-02-03,3741.19,222
P000002513,6,6,19,2024-06-23,2223.49,127
P000002514,21,5,10,2024-07-26,7720.37,156
P000002515,2,6,22,2024-03-22,468.09,3
P000002516,8,5,7,2024-09-06,3083.39,55
P000002517,2,3,8,2024-05-17,6898.94,58
P000002518,25,4,18,2024-04-03,1036.05,291
P000002519,21,6,14,2024-07-07,17518.04,28
P000002520,18,6,9,2024-01-13,11691.86,128
P000002521,15,3,6,2024-07-13,3136.53,74
P000002522,23,3,3,2024-06-16,1677.71,325
P000002523,3,1,1,2024-07-18,8937.37,66
P000002524,25,1,13,2024-05-30,4761.38,406
P000002525,3,1,2,2024-06-21,942.02,84
P000002526,1,3,18,2024-06-24,6623.03,39
P000002527,12,2,11,2024-01-13,4067.36,94
P000002528,15,6,12,2024-04-04,4712.55,211
P000002529,17,1,20,2024-08-06,9571.3,594
P000002530,11,6,21,2024-02-08,6779.99,46
P000002531,21,5,17,2024-07-21,10772.46,150
P000002532,15,2,21,2024-06-20,189.34,140
P000002533,14,2,5,2024-06-22,3015.47,115
P000002534,22,3,8,2024-02-05,3538.27,16
P000002535,15,3,4,2024-07-01,5196.97,87
P000002536,10,1,1,2024-02-21,6654.14,102
P000002537,25,6,7,2024-03-21,8639.19,402
P000002538,2,1,10,2024-04-04,6397.05,136
P000002539,6,6,12,2024-03-24,14596.37,196
P000002540,6,4,21,2024-06-28,7712.91,192
P000002541,6,3,10,2024-01-14,2456.77,188
P000002542,11,4,12,2024-07-02,1435.27,138
P000002543,18,4,10,2024-11-01,4324.48,202
P000002544,1,2,4,2024-02-25,2207.76,247
P000002545,24,3,15,2024-01-08,7571.51,26
P000002546,14,3,15,2024-05-05,7189.76,262
P000002547,23,4,19,2024-05-18,10858.21,451
P000002548,24,4,9,2024-04-01,6524.65,369
P000002549,14,4,1,2024-09-05,4624.45,212
P000002550,8,2,20,2024-06-05,1961.82,80
P000002551,16,1,22,2024-01-13,12782.63,158
P000002552,14,3,6,2024-06-24,4928.3,71
P000002553,2,5,8,2024-02-14,1115.84,22
P000002554,22,3,4,2024-01-18,5346.62,109
P000002555,17,2,14,2024-02-05,3168.11,93
P000002556,25,3,20,2024-05-16,9007.92,52
P000002557,10,5,6,2024-01-28,7400.07,383
P000002558,17,6,4,2024-06-24,1420.22,422
P000002559,5,1,5,2024-07-18,2555.95,109
P000002560,6,1,11,2024-04-13,4059.65,175
P000002561,24,5,8,2024-04-15,18581.37,83
P000002562,4,2,18,2024-04-01,8813.58,182
P000002563,16,3,11,2024-04-07,7914.74,31
P000002564,13,5,20,2024-03-24,2787.72,342
P000002565,22,3,13,2024-03-17,681.71,170
P000002566,5,3,6,2024-02-15,6827.53,241
P000002567,4,5,16,2024-06-29,1082,158
P000002568,3,5,12,2024-05-24,2966.98,121
P000002569,10,1,14,2024-10-01,3951.74,287
P000002570,15,5,19,2024-03-15,3151.23,144
P000002571,12,6,14,2024-08-02,2672.67,317
P000002572,7,2,8,2024-02-25,1742.37,106
P000002573,6,5,11,2024-03-05,7301.31,42
P000002574,14,5,12,2024-06-14,6322.14,26
P000002575,6,2,1,2024-09-08,13731.44,82
P000002576,19,4,13,2024-11-07,4051.88,253
P000002577,17,1,13,2024-01-14,8474.69,115
P000002578,2,6,13,2024-02-24,9426.56,49
P000002579,19,4,6,2024-03-15,9770.28,154
P000002580,5,4,7,2024-04-25,14234.61,45
P000002581,18,3,17,2024-10-05,6885.01,40
P000002582,12,3,21,2024-06-23,14687.62,293
P000002583,13,6,20,2024-02-28,16585.43,388
P000002584,7,5,17,2024-05-25,17415.67,148
P000002585,14,4,7,2024-02-22,5954.47,236
P000002586,2,1,3,2024-11-07,4179.91,140
P000002587,12,6,21,2024-03-01,3939.95,365
P000002588,8,4,2,2024-08-24,791.19,280
P000002589,13,5,1,2024-07-28,2941.65,360
P000002590,7,5,15,2024-05-25,12476.68,162
P000002591,11,4,11,2024-06-05,2817.14,191
P000002592,9,2,10,2024-01-28,2411.52,144
P000002593,12,1,16,2024-06-06,13072.74,11
P000002594,7,4,7,2024-12-07,6790.41,26
P000002595,25,6,21,2024-05-08,6092.47,201
P000002596,7,5,16,2024-01-28,7185.5,152
P000002597,17,2,21,2024-08-31,6170.8,138
P000002598,10,5,1,2024-04-19,1945.05,14
P000002599,10,1,15,2024-06-29,6767.42,2
P000002600,13,2,9,2024-02-24,3911.69,254
P000002601,23,1,20,2024-04-03,16733.76,88
P000002602,3,2,11,2024-06-21,3916.92,74
P000002603,8,3,17,2024-01-26,1082.69,106
P000002604,5,4,22,2024-10-06,4822.33,42
P000002605,20,1,10,2024-05-23,1827.45,66
P000002606,21,2,14,2024-04-15,1142.41,111
P000002607,11,4,8,2024-01-31,6290.89,232
P000002608,20,4,17,2024-04-03,5616.01,43
P000002609,9,4,5,2024-04-19,11250.69,91
P000002610,13,1,6,2024-05-16,2799.42,104
P000002611,5,3,19,2024-02-17,1157.88,114
P000002612,18,5,19,2024-01-18,7049.32,273
P000002613,14,6,16,2024-09-02,9460.5,84
P000002614,10,6,16,2024-03-23,4173.73,175
P000002615,23,4,8,2024-01-02,4005.08,150
P000002616,10,2,10,2024-07-03,4650.58,143
P000002617,25,1,22,2024-03-01,3814.56,220
P000002618,25,5,22,2024-11-02,6321.35,325
P000002619,18,4,16,2024-03-16,5245.53,144
P000002620,24,2,22,2024-08-15,12998.67,317
P000002621,3,2,13,2024-12-05,5932.12,79
P000002622,2,2,21,2024-11-04,6811.55,4
P000002623,4,4,15,2024-06-30,21381.14,311
P000002624,24,4,22,2024-06-15,8423.36,63
P000002625,8,6,8,2024-01-08,7951.43,109
P000002626,17,5,14,2024-06-15,18389.1,62
P000002627,7,2,5,2024-06-16,6555.46,45
P000002628,5,4,19,2024-05-13,5129.71,270
P000002629,18,5,10,2024-10-05,2399.02,149
P000002630,5,2,11,2024-08-25,6096.53,344
P000002631,25,4,17,2024-07-15,8134.67,83
P000002632,3,1,7,2024-05-16,9969.65,449
P000002633,4,3,1,2024-06-14,3894.16,173
P000002634,13,3,20,2024-01-25,11533.35,491
P000002635,25,5,17,2024-07-28,8754.31,14
P000002636,7,6,15,2024-01-28,5475.65,194
P000002637,17,1,16,2024-06-29,2252.94,196
P000002638,11,3,2,2024-06-24,278.78,332
P000002639,6,6,15,2024-01-07,8936.91,442
P000002640,14,5,18,2024-02-25,2010.22,144
P000002641,15,6,20,2024-01-08,2901.91,12
P000002642,5,3,14,2024-06-21,9231.31,278
P000002643,22,4,21,2024-01-25,12744.67,26
P000002644,3,1,14,2024-05-17,1436.97,248
P000002645,20,3,3,2024-08-23,4900.32,254
P000002646,22,3,20,2024-03-03,8263.11,129
P000002647,14,2,8,2024-05-30,10139.68,552
P000002648,11,5,10,2024-06-29,132.68,243
P000002649,20,6,17,2024-04-01,9479.63,217
P000002650,1,3,10,2024-01-14,3114.84,65
P000002651,11,5,15,2024-02-15,17866.48,58
P000002652,15,4,21,2024-10-01,4651.03,494
P000002653,23,5,22,2024-04-05,14360.42,218
P000002654,20,5,21,2024-05-23,2595.52,5
P000002655,9,4,12,2024-04-26,1853.03,153
P000002656,5,6,17,2024-05-07,1392.99,70
P000002657,23,1,17,2024-07-21,7943.17,174
P000002658,24,5,15,2024-02-21,5552.79,272
P000002659,21,5,16,2024-03-02,1539.14,143
P000002660,3,3,8,2024-08-07,9117.77,154
P000002661,10,2,1,2024-05-31,631.02,140
P000002662,2,4,15,2024-06-27,4486.37,104
P000002663,2,2,1,2024-05-13,5591.29,132
P000002664,2,5,13,2024-05-31,2662.54,102
P000002665,19,5,16,2024-02-28,7481.93,38
P000002666,9,4,11,2024-03-28,7418.41,31
P000002667,3,5,5,2024-01-14,1969.06,235
P000002668,9,4,15,2024-02-21,7197.75,159
P000002669,18,6,3,2024-01-08,11719.06,87
P000002670,13,4,20,2024-05-19,2755.14,63
P000002671,16,5,22,2024-07-13,2438.56,61
P000002672,20,3,18,2024-04-20,7661.86,144
P000002673,18,2,3,2024-06-30,4886.15,23
P000002674,15,1,1,2024-08-03,3572.26,156
P000002675,6,5,12,2024-09-03,6937.75,94
P000002676,5,6,19,2024-06-16,1941.25,221
P000002677,3,1,10,2024-06-30,6173.15,46
P000002678,21,2,15,2024-07-28,3105.45,116
P000002679,11,6,18,2024-12-08,3691.6,154
P000002680,9,1,15,2024-07-07,3950.65,324
P000002681,9,5,3,2024-08-25,13497.17,49
P000002682,16,6,11,2024-01-17,4389.23,241
P000002683,4,3,2,2024-04-03,6310.98,366
P000002684,12,4,12,2024-08-25,9693.37,4
P000002685,25,1,18,2024-04-15,2348.2,266
P000002686,17,5,17,2024-11-03,2518.5,24
P000002687,22,5,19,2024-05-20,3516.72,17
P000002688,7,4,13,2024-06-14,16807.37,44
P000002689,1,4,5,2024-04-14,1736.59,70
P000002690,1,5,20,2024-07-07,7900.11,168
P000002691,23,2,15,2024-08-24,4016.89,71
P000002692,1,2,11,2024-02-24,9642.62,140
P000002693,11,6,19,2024-09-05,773.7,217
P000002694,17,3,2,2024-08-02,7852.03,240
P000002695,14,1,2,2024-03-24,1649.57,293
P000002696,8,5,10,2024-06-20,9333.45,78
P000002697,10,6,13,2024-07-03,1540.11,117
P000002698,17,3,12,2024-06-20,7840.94,82
P000002699,5,4,17,2024-02-17,17102.97,267
P000002700,23,1,4,2024-01-26,11496.42,49
P000002701,23,3,15,2024-02-05,3072.89,166
P000002702,15,6,4,2024-07-07,14990.79,7
P000002703,8,3,7,2024-08-22,3170.18,49
P000002704,11,3,5,2024-11-08,2528.14,67
P000002705,12,1,4,2024-01-13,8551.6,208
P000002706,6,3,1,2024-02-03,13072.95,119
P000002707,12,3,9,2024-07-27,11987.26,41
P000002708,21,4,10,2024-10-03,18385.44,116
P000002709,13,5,3,2024-08-23,14028.4,344
P000002710,14,5,11,2024-04-25,4812.71,169
P000002711,18,1,14,2024-07-03,11963.91,446
P000002712,19,1,17,2024-12-07,5574.83,52
P000002713,23,5,16,2024-05-16,9205.15,144
P000002714,6,2,20,2024-02-03,4133.74,69
P000002715,12,4,3,2024-05-30,1312.23,164
P000002716,12,1,13,2024-10-06,11735.75,185
P000002717,7,5,4,2024-07-25,7650.76,358
P000002718,13,4,15,2024-09-06,4994.93,98
P000002719,18,5,14,2024-12-05,890.78,62
P000002720,6,5,10,2024-09-05,4142.16,5
P000002721,7,6,13,2024-09-08,7308.24,178
P000002722,2,2,9,2024-04-13,6833.86,115
P000002723,20,5,8,2024-02-05,8878.27,47
P000002724,24,5,4,2024-09-08,4134.93,307
P000002725,22,3,19,2024-08-23,6641.89,188
P000002726,6,2,21,2024-05-13,7117.3,174
P000002727,11,5,13,2024-01-02,11815.59,68
P000002728,22,5,1,2024-06-23,6962.79,303
P000002729,23,1,9,2024-05-24,11786.42,147
P000002730,4,6,15,2024-01-04,1200.19,224
P000002731,22,6,2,2024-07-27,10791.08,166
P000002732,25,2,18,2024-01-27,26170.95,224
P000002733,4,2,9,2024-12-08,2987.81,136
P000002734,3,6,6,2024-01-02,11705.99,47
P000002735,8,2,5,2024-02-03,5256.03,201
P000002736,21,3,4,2024-06-30,3794.1,36
P000002737,24,3,21,2024-01-17,9655.3,97
P000002738,7,5,14,2024-07-07,16001.54,133
P000002739,10,4,15,2024-01-31,1386.1,104
P000002740,13,1,4,2024-10-08,3821.76,122
P000002741,13,5,18,2024-08-18,15722.43,351
P000002742,7,4,22,2024-06-15,6287.25,340
P000002743,12,5,7,2024-01-26,9831.97,9
P000002744,21,5,21,2024-04-29,90.36,73
P000002745,10,6,22,2024-03-03,3799.5,71
P000002746,17,3,6,2024-02-22,4674.2,422
P000002747,5,5,20,2024-04-03,4011.83,169
P000002748,18,2,20,2024-07-07,3429.85,9
P000002749,22,4,8,2024-06-17,4920.68,380
P000002750,4,6,8,2024-02-08,10049.72,118
P000002751,5,5,7,2024-12-08,8485.1,120
P000002752,23,4,18,2024-01-28,6030.31,351
P000002753,21,3,16,2024-04-29,13331.77,443
P000002754,12,3,13,2024-05-04,15245.95,233
P000002755,17,6,13,2024-01-18,11618.55,133
P000002756,1,1,7,2024-05-16,2629.59,98
P000002757,21,3,22,2024-08-24,10089.49,168
P000002758,15,2,3,2024-01-18,308.24,402
P000002759,17,5,11,2024-08-22,7978.76,10
P000002760,6,1,4,2024-07-03,8.16,84
P000002761,13,1,9,2024-04-03,3303.13,73
P000002762,24,6,13,2024-04-22,13959.74,113
P000002763,17,3,14,2024-09-06,4251.42,91
P000002764,4,6,12,2024-07-25,9885.53,217
P000002765,4,2,20,2024-03-08,12864.47,93
P000002766,8,3,13,2024-03-08,5245.6,144
P000002767,1,1,14,2024-03-05,14345.5,219
P000002768,16,6,5,2024-01-19,11462.19,288
P000002769,14,5,1,2024-11-02,11667.94,306
P000002770,2,2,6,2024-06-14,7455.17,383
P000002771,21,5,1,2024-03-23,7203.64,234
P000002772,23,6,3,2024-02-17,8081.58,105
P000002773,18,6,20,2024-03-17,2055.4,485
P000002774,10,3,21,2024-06-29,6476.09,304
P000002775,25,6,9,2024-08-24,17490.08,289
P000002776,3,6,21,2024-04-07,13644,281
P000002777,14,4,6,2024-03-28,2930.46,70
P000002778,15,2,20,2024-04-19,22717.09,143
P000002779,25,4,15,2024-01-18,9471.72,248
P000002780,2,4,12,2024-01-17,3400.47,92
P000002781,20,4,15,2024-02-15,10696.21,201
P000002782,20,1,14,2024-11-02,17101.67,307
P000002783,22,5,13,2024-03-21,18936.88,180
P000002784,6,4,6,2024-05-01,6015.37,136
P000002785,7,2,19,2024-05-30,7623.58,162
P000002786,1,5,4,2024-04-01,2996.83,227
P000002787,13,3,12,2024-04-22,1718.97,260
P000002788,3,6,14,2024-10-02,3523.33,114
P000002789,24,2,21,2024-12-08,1092.36,209
P000002790,6,5,17,2024-10-08,2495.71,310
P000002791,21,3,19,2024-07-06,813.41,58
P000002792,1,2,7,2024-06-06,2489.06,81
P000002793,11,4,7,2024-05-04,5701.35,201
P000002794,19,5,1,2024-04-18,5084.32,126
P000002795,20,2,1,2024-01-31,15789.48,16
P000002796,23,5,7,2024-08-22,6541.75,141
P000002797,1,3,4,2024-02-25,11409.11,217
P000002798,4,3,15,2024-02-22,19258.41,99
P000002799,5,4,14,2024-12-01,5074.86,201
P000002800,7,1,6,2024-05-25,115.9,120
P000002801,21,2,20,2024-01-02,2797.19,9
P000002802,8,1,11,2024-04-27,1608.04,75
P000002803,3,5,20,2024-07-22,2960.99,133
P000002804,15,4,15,2024-01-26,3703.51,260
P000002805,15,5,15,2024-08-24,5679.57,285
P000002806,23,4,12,2024-01-18,6764.17,20
P000002807,11,2,3,2024-03-30,1108.85,87
P000002808,25,3,8,2024-01-17,9477.32,160
P000002809,21,5,12,2024-02-17,5301.93,155
P000002810,21,6,18,2024-08-04,8041.25,43
P000002811,3,6,10,2024-06-07,3716.17,89
P000002812,16,2,12,2024-04-04,4591.77,222
P000002813,4,4,17,2024-02-03,1928.33,217
P000002814,3,4,19,2024-09-08,1225.12,186
P000002815,18,3,14,2024-09-06,11326.55,296
P000002816,25,1,8,2024-02-06,3063.08,301
P000002817,2,5,12,2024-05-07,7093.33,233
P000002818,20,6,11,2024-11-08,337.37,120
P000002819,23,2,9,2024-11-02,3764.59,158
P000002820,21,4,21,2024-11-08,695.32,68
P000002821,14,3,10,2024-12-05,14609.99,111
P000002822,19,5,14,2024-07-15,5298.68,96
P000002823,20,2,17,2024-01-18,4552.3,132
P000002824,23,1,12,2024-05-01,9099.26,199
P000002825,15,3,1,2024-06-29,603.97,239
P000002826,7,6,19,2024-06-14,3172.23,46
P000002827,6,2,15,2024-08-08,4737.32,74
P000002828,18,2,15,2024-03-23,15201.56,142
P000002829,9,2,8,2024-04-01,7912.62,106
P000002830,7,2,14,2024-02-22,14190.78,269
P000002831,13,1,21,2024-02-17,9327.08,259
P000002832,9,5,6,2024-03-02,434.42,83
P000002833,2,6,19,2024-03-17,1497.58,132
P000002834,19,3,7,2024-01-25,3124.74,155
P000002835,7,3,14,2024-07-27,2356.21,54
P000002836,16,3,12,2024-01-28,8548,55
P000002837,23,3,17,2024-05-07,12094.34,52
P000002838,2,2,22,2024-03-15,2119.42,46
P000002839,6,6,5,2024-04-08,3038.32,220
P000002840,4,5,12,2024-06-27,5187.72,382
P000002841,4,6,5,2024-07-13,5384.52,180
P000002842,9,4,13,2024-02-24,6575.07,249
P000002843,11,4,3,2024-06-28,6350.37,59
P000002844,5,3,3,2024-06-30,7488.06,28
P000002845,15,6,9,2024-08-18,6997.57,7
P000002846,17,2,2,2024-01-24,13081.57,324
P000002847,13,5,22,2024-11-03,5964.72,136
P000002848,25,4,5,2024-06-23,6651.11,377
P000002849,16,2,21,2024-08-22,2606.11,31
P000002850,6,6,1,2024-04-01,3615.98,24
P000002851,15,2,14,2024-05-04,3658.27,210
P000002852,13,2,14,2024-04-15,1997.46,314
P000002853,16,3,22,2024-11-05,3618.67,213
P000002854,20,6,13,2024-07-21,5538.85,492
P000002855,4,4,16,2024-11-02,1382.49,86
P000002856,20,6,20,2024-08-07,1223.79,81
P000002857,6,1,19,2024-11-08,8043.29,344
P000002858,16,4,5,2024-04-08,6878.47,7
P000002859,20,4,16,2024-06-14,9420.22,94
P000002860,18,1,7,2024-01-17,2516.34,293
P000002861,1,6,16,2024-06-23,4334.75,529
P000002862,1,1,20,2024-08-24,1588.49,111
P000002863,20,1,8,2024-07-06,8959.38,271
P000002864,4,1,22,2024-06-22,9409.06,46
P000002865,24,5,12,2024-07-13,3315.64,268
P000002866,21,1,9,2024-05-24,10920.7,210
P000002867,6,4,5,2024-09-08,7605.55,154
P000002868,17,6,3,2024-06-04,1859.96,33
P000002869,4,4,13,2024-07-28,1743.87,259
P000002870,6,4,19,2024-08-24,758.28,57
P000002871,2,3,4,2024-01-17,125.37,138
P000002872,15,5,10,2024-07-02,6170.75,149
P000002873,7,3,21,2024-09-05,6867.13,273
P000002874,10,4,3,2024-06-06,8775.45,113
P000002875,19,5,9,2024-06-06,10422.84,6
P000002876,13,4,17,2024-05-24,7402.04,231
P000002877,6,1,1,2024-01-13,2498.04,129
P000002878,12,5,19,2024-05-23,6873.56,152
P000002879,1,1,22,2024-06-29,2015.93,304
P000002880,1,4,3,2024-11-03,8077.51,95
P000002881,24,5,3,2024-04-25,11149.46,538
P000002882,8,3,20,2024-05-30,4739.39,236
P000002883,15,2,13,2024-05-23,1844.54,185
P000002884,10,5,18,2024-05-23,1263.98,19
P000002885,2,6,18,2024-06-24,7527.84,306
P000002886,21,4,20,2024-11-03,12265.45,268
P000002887,8,5,20,2024-07-27,17662.05,230
P000002888,8,5,22,2024-08-16,5520,120
